Year,Place,Name,Time,Rookie,Hometown,Year,Days,Hours,Min,Sec,Time_(days),Finish,Prize_Money,Points_(binary),Points_(top_20),Points_(1/x)
2007,57,Donald Smidt,16d 11h 42m 58s,Yes,"Van Dyne, Wisconsin",2007,16,11,42,58,16.4881713,Yes,1049,0,0,0.01754386
2007,58,Ellen Halverson,16d 11h 56m 20s,Yes,"Wasilla, Alaska",2007,16,11,56,20,16.4974537,Yes,1049,0,0,0.017241379
2007,99,Butch Austin,1d 3h 46m 0s,Yes,"Fruita, Colorado",2007,1,3,46,0,1.156944444,No,0,0,0,0.01010101
2007,99,Deborah Bicknell,4d 5h 17m 0s,Yes,"Auke Bay, Alaska",2007,4,5,17,0,4.220138889,No,0,0,0,0.01010101
2007,99,Ramy Brooks,9d 21h 43m 0s,,"Healy, Alaska",2007,9,21,43,0,9.904861111,No,0,0,0,0.01010101
2007,99,Lachlan Clarke,1d 9h 18m 0s,,"Buena Vista, Colorado",2007,1,9,18,0,1.3875,No,0,0,0,0.01010101
2007,99,Randy Cummins,1d 2h 16m 0s,,"Big Lake, Alaska",2007,1,2,16,0,1.094444444,No,0,0,0,0.01010101
2007,99,Linwood Fiedler,4d 20h 40m 0s,,"Willow, Alaska",2007,4,20,40,0,4.861111111,No,0,0,0,0.01010101
2007,99,Melanie Gould,1d 0h 41m 0s,,"Talkeetna, Alaska",2007,1,0,41,0,1.028472222,No,0,0,0,0.01010101
2007,99,Jeff Holt,1d 3h 3m 0s,,"North Pole, Alaska",2007,1,3,3,0,1.127083333,No,0,0,0,0.01010101
2007,99,Richard Hum,1d 11h 3m 0s,Yes,"Talkeetna, Alaska",2007,1,11,3,0,1.460416667,No,0,0,0,0.01010101
2007,99,Dan Huttunen,1d 7h 35m 0s,Yes,"Wasilla, Alaska",2007,1,7,35,0,1.315972222,No,0,0,0,0.01010101
2007,99,G.B. Jones,2d 21h 24m 0s,,"Knik, Alaska",2007,2,21,24,0,2.891666667,No,0,0,0,0.01010101
2007,99,DeeDee Jonrowe,1d 3h 9m 0s,,"Willow, Alaska",2007,1,3,9,0,1.13125,No,0,0,0,0.01010101
2007,99,Bruce Milne,11d 10h 20m 0s,Yes,"Two Rivers, Alaska",2007,11,10,20,0,11.43055556,No,0,0,0,0.01010101
2007,99,Jacques Philip,1d 2h 51m 0s,,"Nenana, Alaska",2007,1,2,51,0,1.11875,No,0,0,0,0.01010101
2007,99,Karen Ramstead,7d 1h 6m 0s,,"Perryvale, Canada",2007,7,1,6,0,7.045833333,No,0,0,0,0.01010101
2007,99,Eric Rogers,9d 2h 0m 0s,,"Eagle River, Alaska",2007,9,2,0,0,9.083333333,No,0,0,0,0.01010101
2007,99,Tom Roig,1d 23h 18m 0s,Yes,"Shreve, USA",2007,1,23,18,0,1.970833333,No,0,0,0,0.01010101
2007,99,Frank Sihler,0d 21h 20m 0s,,"Wasilla, Alaska",2007,0,21,20,0,0.888888889,No,0,0,0,0.01010101
2007,99,Perry Solmonson,1d 8h 34m 0s,,"Plain, Washington",2007,1,8,34,0,1.356944444,No,0,0,0,0.01010101
2007,99,Gerald Sousa,7d 16h 3m 0s,,"Talkeetna, Alaska",2007,7,16,3,0,7.66875,No,0,0,0,0.01010101
2007,99,Ben Stamm,3d 11h 52m 0s,,"Argyle, Wisconsin",2007,3,11,52,0,3.494444444,No,0,0,0,0.01010101
2007,99,Doug Swingley,0d 20h 15m 0s,,"Lincoln, Montana",2007,0,20,15,0,0.84375,No,0,0,0,0.01010101
2007,99,Dave Tresino,3d 8h 35m 0s,,"Talkeetna, Alaska",2007,3,8,35,0,3.357638889,No,0,0,0,0.01010101
2007,99,Scott White,1d 4h 38m 0s,Yes,"Snohomish, Washington",2007,1,4,38,0,1.193055556,No,0,0,0,0.01010101
2006,1,Jeff King,9d 11h 11m 36s,,"Denali, Alaska",2006,9,11,11,36,9.466388889,Yes,69000,1,1,1
2006,2,Doug Swingley,9d 14h 18m 20s,,"Lincoln, Montana",2006,9,14,18,20,9.596064815,Yes,64300,0,0.95,0.5
2006,3,Paul Gebhardt,9d 15h 23m 20s,,"Kasilof, Alaska",2006,9,15,23,20,9.641203704,Yes,59800,0,0.9,0.333333333
2006,4,DeeDee Jonrowe,9d 16h 25m 50s,,"Willow, Alaska",2006,9,16,25,50,9.684606481,Yes,55600,0,0.85,0.25
2006,5,John Baker,9d 17h 37m 45s,,"Kotzebue, Alaska",2006,9,17,37,45,9.734548611,Yes,51700,0,0.8,0.2
2006,6,Bjornar Andersen,9d 18h 2m 35s,,"Oslo, Norway",2006,9,18,2,35,9.751793981,Yes,48000,0,0.75,0.166666667
2006,7,Ed Iten,9d 21h 11m 0s,,"Kotzebue, Alaska",2006,9,21,11,0,9.882638889,Yes,44400,0,0.7,0.142857143
2006,8,Jason Barron,9d 21h 20m 17s,,"Lincoln, Montana",2006,9,21,20,17,9.889085648,Yes,41100,0,0.65,0.125
2006,9,Mitch Seavey,9d 21h 23m 3s,,"Seward, Alaska",2006,9,21,23,3,9.891006944,Yes,38000,0,0.6,0.111111111
2006,10,Lance Mackey,9d 22h 8m 38s,,"Fairbanks, Alaska",2006,9,22,8,38,9.922662037,Yes,35100,0,0.55,0.1
2006,11,Jessie Royer,9d 23h 23m 4s,,"Fairbanks, Alaska",2006,9,23,23,4,9.974351852,Yes,32300,0,0.5,0.090909091
2006,12,Cim Smyth,9d 23h 31m 50s,,"Big Lake, Alaska",2006,9,23,31,50,9.980439815,Yes,29700,0,0.45,0.083333333
2006,13,Sonny Lindner,9d 23h 44m 18s,,"Two Rivers, Alaska",2006,9,23,44,18,9.989097222,Yes,27300,0,0.4,0.076923077
2006,14,Aliy Zirkle,10d 0h 36m 50s,,"Two Rivers, Alaska",2006,10,0,36,50,10.0255787,Yes,25000,0,0.35,0.071428571
2006,15,Ken Anderson,10d 1h 2m 30s,,"Fairbanks, Alaska",2006,10,1,2,30,10.04340278,Yes,22800,0,0.3,0.066666667
2006,16,Aaron Burmeister,10d 1h 21m 52s,,"Nome/Nenana, Alaska",2006,10,1,21,52,10.05685185,Yes,20700,0,0.25,0.0625
2006,17,Ramey Smyth,10d 3h 32m 40s,,"Houston, Alaska",2006,10,3,32,40,10.14768519,Yes,18800,0,0.2,0.058823529
2006,18,Melanie Gould,10d 4h 10m 54s,,"Talkeetna, Alaska",2006,10,4,10,54,10.17423611,Yes,17000,0,0.15,0.055555556
2006,19,William Hanes,10d 4h 20m 4s,,"Kasilof, Alaska",2006,10,4,20,4,10.18060185,Yes,15300,0,0.1,0.052631579
2006,20,Louis Sr. Nelson,10d 5h 25m 17s,,"Kotzebue, Alaska",2006,10,5,25,17,10.2258912,Yes,13600,0,0.05,0.05
2006,21,Hugh Neff,10d 6h 22m 39s,,"Skagway, Alaska",2006,10,6,22,39,10.26572917,Yes,12100,0,0,0.047619048
2006,22,Jacques Philip,10d 11h 2m 2s,,"Nenana, Alaska",2006,10,11,2,2,10.45974537,Yes,10700,0,0,0.045454545
2006,23,Martin Buser,10d 11h 47m 45s,,"Big Lake, Alaska",2006,10,11,47,45,10.49149306,Yes,9300,0,0,0.043478261
2006,24,Jessica Hendricks,10d 12h 4m 35s,,"Two Rivers, Alaska",2006,10,12,4,35,10.50318287,Yes,8000,0,0,0.041666667
2006,25,Mike Jayne,10d 13h 7m 15s,Yes,"Fairbanks, Alaska",2006,10,13,7,15,10.54670139,Yes,6800,0,0,0.04
2006,26,Rick Swenson,10d 13h 27m 30s,,"Two Rivers, Alaska",2006,10,13,27,30,10.56076389,Yes,5700,0,0,0.038461538
2006,27,Gerald Sousa,10d 14h 7m 18s,,"Talkeetna, Alaska",2006,10,14,7,18,10.58840278,Yes,4600,0,0,0.037037037
2006,28,Tove Sørensen,10d 14h 30m 30s,Yes,"Tromsø, Norway",2006,10,14,30,30,10.60451389,Yes,3600,0,0,0.035714286
2006,29,Tore Albrigtsen,10d 14h 30m 30s,Yes,"Tromsø, Norway",2006,10,14,30,30,10.60451389,Yes,2700,0,0,0.034482759
2006,30,Robert Bundtzen,10d 15h 25m 15s,,"Anchorage, Alaska",2006,10,15,25,15,10.64253472,Yes,1800,0,0,0.033333333
2006,31,Ramy Brooks,10d 19h 10m 26s,,"Healy, Alaska",2006,10,19,10,26,10.79891204,Yes,1049,0,0,0.032258065
2006,32,Bryan Mills,10d 21h 39m 56s,,"Merango, Wisconsin",2006,10,21,39,56,10.90273148,Yes,1049,0,0,0.03125
2006,33,Jamie Nelson,10d 22h 16m 16s,,"Togo, Minnesota",2006,10,22,16,16,10.92796296,Yes,1049,0,0,0.03030303
2006,34,Rick Casillo,10d 23h 32m 0s,,"Willow, Alaska",2006,10,23,32,0,10.98055556,Yes,1049,0,0,0.029411765
2006,35,Sebastian Schnuelle,10d 23h 59m 50s,,"Whitehorse, CANADA",2006,10,23,59,50,10.99988426,Yes,1049,0,0,0.028571429
2006,36,Hans Gatt,11d 0h 22m 14s,,"Atlin, British Columbia",2006,11,0,22,14,11.01543981,Yes,1049,0,0,0.027777778
2006,37,Bryan Bearss,11d 1h 40m 10s,Yes,"Anchorage, Alaska",2006,11,1,40,10,11.06956019,Yes,1049,0,0,0.027027027
2006,38,Fabrizio Lovati,11d 3h 24m 25s,,"Vallee D’Aoste, Italy",2006,11,3,24,25,11.14195602,Yes,1049,0,0,0.026315789
2006,39,Ryan Redington,11d 6h 59m 18s,,"Wasilla, Alaska",2006,11,6,59,18,11.29118056,Yes,1049,0,0,0.025641026
2006,40,William Pinkham,11d 7h 39m 44s,,"Glenwood Springs, Colorado",2006,11,7,39,44,11.31925926,Yes,1049,0,0,0.025
2006,41,Jim Lanier,11d 7h 59m 30s,,"Chugiak, Alaska",2006,11,7,59,30,11.33298611,Yes,1049,0,0,0.024390244
2006,42,David Sawatzky,11d 8h 56m 30s,,"Healy, Alaska",2006,11,8,56,30,11.37256944,Yes,1049,0,0,0.023809524
2006,43,Christoph Harisberger,11d 12h 57m 40s,Yes,"Big Lake, Alaska",2006,11,12,57,40,11.5400463,Yes,1049,0,0,0.023255814
2006,44,Tollef Monson,11d 16h 42m 8s,,"Kotzebue, Alaska",2006,11,16,42,8,11.69592593,Yes,1049,0,0,0.022727273
2006,45,Dean J Rosiar II,11d 17h 13m 10s,Yes,"Marblehead, Ohio",2006,11,17,13,10,11.71747685,Yes,1049,0,0,0.022222222
2006,46,Ed Stielstra,11d 18h 2m 53s,,"McMillan, Michigan",2006,11,18,2,53,11.75200231,Yes,1049,0,0,0.02173913
2006,47,Tom Knolmayer,11d 23h 10m 10s,,"Eagle River, Alaska",2006,11,23,10,10,11.96539352,Yes,1049,0,0,0.021276596
2006,48,Lynda Plettner,12d 0h 6m 5s,,"Big Lake, Alaska",2006,12,0,6,5,12.00422454,Yes,1049,0,0,0.020833333
2006,49,Gregg Hickmann,12d 0h 38m 12s,,"McMillan, Michigan",2006,12,0,38,12,12.02652778,Yes,1049,0,0,0.020408163
2006,50,Peter Bartlett,12d 2h 34m 12s,,"Wasilla, Alaska",2006,12,2,34,12,12.10708333,Yes,1049,0,0,0.02
2006,51,Paul Ellering,12d 3h 0m 54s,,"Gray Eagle, Minnesota",2006,12,3,0,54,12.125625,Yes,1049,0,0,0.019607843
2006,52,Danny Seavey,12d 7h 18m 40s,,"Seward, Alaska",2006,12,7,18,40,12.30462963,Yes,1049,0,0,0.019230769
2006,53,Judy Currier,12d 7h 18m 53s,,"Fairbanks, Alaska",2006,12,7,18,53,12.30478009,Yes,1049,0,0,0.018867925
2006,54,Cindy Gallea,12d 7h 20m 2s,,"Seeley Lake, Montana",2006,12,7,20,2,12.3055787,Yes,1049,0,0,0.018518519
2006,55,Noah Burmeister,12d 8h 9m 17s,,"Nome/Nenana, Alaska",2006,12,8,9,17,12.33978009,Yes,1049,0,0,0.018181818
2006,56,Tim Osmar,12d 11h 42m 0s,,"Ninilchik, Alaska",2006,12,11,42,0,12.4875,Yes,1049,0,0,0.017857143
2006,57,Rachael Scdoris,12d 11h 42m 0s,Yes,"Bend, Oregon",2006,12,11,42,0,12.4875,Yes,1049,0,0,0.01754386
2006,58,Clint Warnke,12d 19h 33m 9s,,"Two Rivers, Alaska",2006,12,19,33,9,12.8146875,Yes,1049,0,0,0.017241379
2006,59,Katie Davis,12d 20h 49m 15s,Yes,"Lincoln, Montana",2006,12,20,49,15,12.86753472,Yes,1049,0,0,0.016949153
2006,60,Warren Palfrey,12d 20h 55m 59s,Yes,"Yellowknife, Canada",2006,12,20,55,59,12.87221065,Yes,1049,0,0,0.016666667
2006,61,Chad Schouweiler,13d 15h 22m 55s,Yes,"Tomahawk, Wisconsin",2006,13,15,22,55,13.64091435,Yes,1049,0,0,0.016393443
2006,62,Karen Ramstead,13d 19h 56m 52s,,"Perryvale, Canada",2006,13,19,56,52,13.83115741,Yes,1049,0,0,0.016129032
2006,63,Lachlan Clarke,13d 20h 26m 41s,,"Buena Vista, Colorado",2006,13,20,26,41,13.85186343,Yes,1049,0,0,0.015873016
2006,64,Ron Cortte,13d 22h 4m 59s,,"Tomahawk, Wisconsin",2006,13,22,4,59,13.92012731,Yes,1049,0,0,0.015625
2006,65,Trent Herbst,14d 4h 13m 54s,Yes,"Homer, Alaska",2006,14,4,13,54,14.17631944,Yes,1049,0,0,0.015384615
2006,66,Randy Cummins,15d 11h 46m 45s,Yes,"Big Lake, Alaska",2006,15,11,46,45,15.49079861,Yes,1049,0,0,0.015151515
2006,67,Kim Kittredge,15d 11h 52m 57s,Yes,"Wasilla, Alaska",2006,15,11,52,57,15.49510417,Yes,1049,0,0,0.014925373
2006,68,Eric Rogers,15d 14h 17m 50s,Yes,"Eagle River, Alaska",2006,15,14,17,50,15.59571759,Yes,1049,0,0,0.014705882
2006,69,Katrina Pawlaczyk,15d 17h 37m 52s,Yes,"Wasilla, Alaska",2006,15,17,37,52,15.73462963,Yes,1049,0,0,0.014492754
2006,70,Steven Madsen,15d 18h 7m 32s,,"Cougar, Washington",2006,15,18,7,32,15.75523148,Yes,1049,0,0,0.014285714
2006,71,Glenn Lockwood,15d 18h 8m 56s,Yes,"DefForest, Wisconsin",2006,15,18,8,56,15.7562037,Yes,1049,0,0,0.014084507
2006,99,Terry Adkins,3d 20h 15m 0s,,"Sand Coulee, Montana",2006,3,20,15,0,3.84375,No,0,0,0,0.01010101
2006,99,John Barron,5d 21h 59m 0s,,"Helmville, Montana",2006,5,21,59,0,5.915972222,No,0,0,0,0.01010101
2006,99,Matt Hayashida,4d 19h 56m 0s,,"Willow, Alaska",2006,4,19,56,0,4.830555556,No,0,0,0,0.01010101
2006,99,Richard Hum,3d 13h 25m 0s,Yes,"Talkeetna, Alaska",2006,3,13,25,0,3.559027778,No,0,0,0,0.01010101
2006,99,Rick Larson,3d 21h 45m 0s,,"Sand Coulee, Montana",2006,3,21,45,0,3.90625,No,0,0,0,0.01010101
2006,99,Sandy McKee,2d 0h 41m 0s,Yes,"Fairbanks, Alaska",2006,2,0,41,0,2.028472222,No,0,0,0,0.01010101
2006,99,Sue Morgan,2d 0h 49m 0s,Yes,"Richmond, Utah",2006,2,0,49,0,2.034027778,No,0,0,0,0.01010101
2006,99,Gary Paulsen,0d 0h 0m 0s,,"Tularosa, New Mexico",2006,0,0,0,0,0,No,0,0,0,0.01010101
2006,99,Lori Townsend,1d 6h 47m 0s,,"Willow, Alaska",2006,1,6,47,0,1.282638889,No,0,0,0,0.01010101
2006,99,Dave Tresino,5d 9h 44m 0s,,"Talkeetna, Alaska",2006,5,9,44,0,5.405555556,No,0,0,0,0.01010101
2006,99,Ben Valks,13d 2h 0m 0s,Yes,"Haarlem, Holland",2006,13,2,0,0,13.08333333,No,0,0,0,0.01010101
2006,99,Jim Warren,4d 20h 14m 0s,,"Linwood, Michigan",2006,4,20,14,0,4.843055556,No,0,0,0,0.01010101
2005,1,Robert Sorlie,9d 18h 39m 31s,,"Hurdal, Norway",2005,9,18,39,31,9.77744213,Yes,72066.67,1,1,1
2005,2,Ed Iten,9d 19h 13m 33s,,"Kotzebue, AK",2005,9,19,13,33,9.801076389,Yes,65800,0,0.95,0.5
2005,3,Mitch Seavey,9d 19h 20m 58s,,"Seward, AK",2005,9,19,20,58,9.806226852,Yes,59533.33,0,0.9,0.333333333
2005,4,Bjornar Andersen,9d 19h 50m 38s,Yes,"Oslo, Norway",2005,9,19,50,38,9.826828704,Yes,52222.22,0,0.85,0.25
2005,5,Ramy Brooks,9d 21h 30m 0s,,"Healy, AK",2005,9,21,30,0,9.895833333,Yes,45955.56,0,0.8,0.2
2005,6,John Baker,9d 21h 41m 0s,,"Kotzebue, AK",2005,9,21,41,0,9.903472222,Yes,41777.78,0,0.75,0.166666667
2005,7,Lance Mackey,10d 0h 21m 0s,,"Kasilof, AK",2005,10,0,21,0,10.01458333,Yes,38644.44,0,0.7,0.142857143
2005,8,Jessie Royer,10d 1h 3m 30s,,"Fairbanks, AK",2005,10,1,3,30,10.04409722,Yes,35511.11,0,0.65,0.125
2005,9,Paul Gebhardt,10d 1h 24m 20s,,"Kasilof, AK",2005,10,1,24,20,10.05856481,Yes,32377.78,0,0.6,0.111111111
2005,10,DeeDee Jonrowe,10d 1h 42m 55s,,"Willow, AK",2005,10,1,42,55,10.07146991,Yes,29244.44,0,0.55,0.1
2005,11,Aliy Zirkle,10d 1h 46m 30s,,"Two Rivers, AK",2005,10,1,46,30,10.07395833,Yes,26111.11,0,0.5,0.090909091
2005,12,Jeff King,10d 2h 21m 21s,,"Denali, AK",2005,10,2,21,21,10.09815972,Yes,22977.78,0,0.45,0.083333333
2005,13,Martin Buser,10d 2h 32m 40s,,"Big Lake, AK",2005,10,2,32,40,10.10601852,Yes,20888.89,0,0.4,0.076923077
2005,14,Doug Swingley,10d 2h 59m 3s,,"Lincoln, MT",2005,10,2,59,3,10.12434028,Yes,18800,0,0.35,0.071428571
2005,15,Jessica Hendricks,10d 3h 20m 28s,,"Two Rivers, AK",2005,10,3,20,28,10.13921296,Yes,17755.56,0,0.3,0.066666667
2005,16,Tyrell Seavey,10d 5h 25m 52s,,"Seward, AK",2005,10,5,25,52,10.2262963,Yes,16711.11,0,0.25,0.0625
2005,17,Ken Anderson,10d 9h 25m 54s,,"Fairbanks, AK",2005,10,9,25,54,10.39298611,Yes,15666.67,0,0.2,0.058823529
2005,18,Hans Gatt,10d 12h 26m 5s,,"Atlin, BC Canada",2005,10,12,26,5,10.51811343,Yes,14622.22,0,0.15,0.055555556
2005,19,Tim Osmar,10d 15h 8m 25s,,"Ninilchik, AK",2005,10,15,8,25,10.63084491,Yes,13577.78,0,0.1,0.052631579
2005,20,Ramey Smyth,10d 16h 12m 59s,,"Houston, AK",2005,10,16,12,59,10.67568287,Yes,12533.33,0,0.05,0.05
2005,21,Louis Sr. Nelson,10d 16h 17m 45s,Yes,"Kotzebue, AK",2005,10,16,17,45,10.67899306,Yes,11488.89,0,0,0.047619048
2005,22,Vern Halter,10d 17h 20m 15s,,"Willow, AK",2005,10,17,20,15,10.72239583,Yes,9400,0,0,0.045454545
2005,23,Melanie Gould,10d 19h 4m 17s,,"Talkeetna, AK",2005,10,19,4,17,10.7946412,Yes,8355.56,0,0,0.043478261
2005,24,Aaron Burmeister,10d 19h 9m 39s,,"Nome/Nenana, AK",2005,10,19,9,39,10.79836806,Yes,5535.56,0,0,0.041666667
2005,25,Ray Redington Jr,10d 20h 17m 4s,,"Two Rivers, AK",2005,10,20,17,4,10.84518519,Yes,4700,0,0,0.04
2005,26,Hugh Neff,10d 22h 59m 39s,,"Skagway, AK",2005,10,22,59,39,10.95809028,Yes,3446.67,0,0,0.038461538
2005,27,Diana Moroney,11d 1h 7m 56s,,"Chugiak, AK",2005,11,1,7,56,11.04717593,Yes,2820,0,0,0.037037037
2005,28,Peter Bartlett,11d 1h 37m 28s,,"Wasilla, AK",2005,11,1,37,28,11.06768519,Yes,2402.22,0,0,0.035714286
2005,29,Harmony Barron,11d 6h 4m 34s,,"Lincoln, MT",2005,11,6,4,34,11.2531713,Yes,2193.33,0,0,0.034482759
2005,30,Jason Barron,11d 6h 8m 56s,,"Lincoln, MT",2005,11,6,8,56,11.2562037,Yes,1880,0,0,0.033333333
2005,31,John Barron,11d 7h 23m 20s,,"Helmville, MT",2005,11,7,23,20,11.30787037,Yes,1366.88,0,0,0.032258065
2005,32,Gerald Sousa,11d 10h 31m 47s,,"Talkeetna, AK",2005,11,10,31,47,11.43873843,Yes,1366.88,0,0,0.03125
2005,33,Mark Stamm,11d 12h 17m 43s,Yes,"Riverside, WA",2005,11,12,17,43,11.51230324,Yes,1366.88,0,0,0.03030303
2005,34,Cim Smyth,11d 12h 24m 50s,,"Big Lake, AK",2005,11,12,24,50,11.51724537,Yes,1366.88,0,0,0.029411765
2005,35,Gregg Hickmann,11d 13h 3m 30s,Yes,"McMillan, MI",2005,11,13,3,30,11.54409722,Yes,1366.88,0,0,0.028571429
2005,36,"Mike Williams, Sr.",11d 13h 29m 7s,,"Akiak, AK",2005,11,13,29,7,11.56188657,Yes,1366.88,0,0,0.027777778
2005,37,Trine Lyrek,11d 13h 39m 0s,Yes,"Seward, AK USA/Norway",2005,11,13,39,0,11.56875,Yes,1366.88,0,0,0.027027027
2005,38,Sebastian Schnuelle,11d 16h 27m 45s,Yes,"Whitehorse, YT Canada",2005,11,16,27,45,11.6859375,Yes,1366.88,0,0,0.026315789
2005,39,Robert Bundtzen,11d 18h 45m 30s,,"Anchorage, AK",2005,11,18,45,30,11.78159722,Yes,1366.88,0,0,0.025641026
2005,40,Jim Lanier,12d 0h 7m 50s,,"Chugiak, AK",2005,12,0,7,50,12.00543981,Yes,1366.88,0,0,0.025
2005,41,Michael Salvisberg,12d 0h 20m 45s,Yes,"Haines Junction, YT Canada",2005,12,0,20,45,12.01440972,Yes,1366.88,0,0,0.024390244
2005,42,William Pinkham,12d 0h 52m 49s,,"Glenwood Springs, CO",2005,12,0,52,49,12.03667824,Yes,1366.88,0,0,0.023809524
2005,43,Ed Stielstra,12d 2h 40m 51s,,"McMillan, MI",2005,12,2,40,51,12.11170139,Yes,1366.88,0,0,0.023255814
2005,44,Judy Currier,12d 2h 57m 46s,,"Fairbanks, AK",2005,12,2,57,46,12.12344907,Yes,1366.88,0,0,0.022727273
2005,45,Aaron Peck,12d 3h 23m 36s,,"Grafton, Ontario Canada",2005,12,3,23,36,12.14138889,Yes,1366.88,0,0,0.022222222
2005,46,Kelley Griffin,12d 3h 43m 48s,Yes,"Wasilla, AK",2005,12,3,43,48,12.15541667,Yes,1366.88,0,0,0.02173913
2005,47,Bill Steyer,12d 5h 0m 12s,Yes,"Fairbanks, AK",2005,12,5,0,12,12.20847222,Yes,1366.88,0,0,0.021276596
2005,48,Eric Butcher,12d 10h 42m 10s,Yes,"Fairbanks, AK",2005,12,10,42,10,12.44594907,Yes,1366.88,0,0,0.020833333
2005,49,Steve Rasmussen,12d 16h 55m 55s,Yes,"Melrose, MN",2005,12,16,55,55,12.70549769,Yes,1366.88,0,0,0.020408163
2005,50,John Hessert,12d 17h 38m 15s,Yes,"Big Lake, AK",2005,12,17,38,15,12.73489583,Yes,1366.88,0,0,0.02
2005,51,Dallas Seavey,12d 19h 34m 48s,Yes,"Seward, AK",2005,12,19,34,48,12.81583333,Yes,1366.88,0,0,0.019607843
2005,52,Dodo Perri,13d 0h 35m 50s,Yes,"Isola di Ponza, ITALY",2005,13,0,35,50,13.02488426,Yes,1366.88,0,0,0.019230769
2005,53,Bryan Mills,13d 5h 50m 19s,Yes,"Merango, WI",2005,13,5,50,19,13.24327546,Yes,1366.88,0,0,0.018867925
2005,54,Melanie Shirilla,13d 6h 39m 3s,Yes,"Lincoln, MT",2005,13,6,39,3,13.27711806,Yes,1366.88,0,0,0.018518519
2005,55,Andrew Letzring,13d 11h 25m 32s,Yes,"McMillan, MI",2005,13,11,25,32,13.47606481,Yes,1366.88,0,0,0.018181818
2005,56,Debbie Moderow,13d 19h 10m 52s,Yes,"Anchorage, AK",2005,13,19,10,52,13.79921296,Yes,1366.88,0,0,0.017857143
2005,57,Greg Parvin,13d 20h 6m 15s,Yes,"Nome, AK",2005,13,20,6,15,13.83767361,Yes,1366.88,0,0,0.01754386
2005,58,Tom Knolmayer,13d 22h 13m 25s,Yes,"Eagle River, AK",2005,13,22,13,25,13.9259838,Yes,1366.88,0,0,0.017241379
2005,59,Jeff Holt,13d 22h 35m 16s,Yes,"North Pole, AK",2005,13,22,35,16,13.94115741,Yes,1366.88,0,0,0.016949153
2005,60,Lachlan Clarke,13d 22h 53m 3s,Yes,"Buena Vista, CO",2005,13,22,53,3,13.95350694,Yes,1366.88,0,0,0.016666667
2005,61,Shane Goosen,14d 1h 48m 20s,,"Wasilla, AK",2005,14,1,48,20,14.07523148,Yes,1366.88,0,0,0.016393443
2005,62,Perry Solmonson,14d 4h 6m 44s,,"Plain, WA",2005,14,4,6,44,14.17134259,Yes,1366.88,0,0,0.016129032
2005,63,Phil Morgan,15d 6h 2m 57s,Yes,"Anchorage, AK",2005,15,6,2,57,15.25204861,Yes,1366.88,0,0,0.015873016
2005,99,Charlie Boulding,0d 0h 0m 0s,,"Manley, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Bill Cotter,0d 0h 0m 0s,,"Nenana, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Paul Ellering,0d 0h 0m 0s,,"Gray Eagle, MN",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Rob Greger,0d 0h 0m 0s,Yes,"Bozeman, MT",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,G.B. Jones,0d 0h 0m 0s,,"Knik, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Sonny Lindner,0d 0h 0m 0s,,"Two Rivers, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Sandy McKee,0d 0h 0m 0s,Yes,"Fairbanks, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Gary McKellar,0d 0h 0m 0s,Yes,"Wasilla, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Judy Merritt,0d 0h 0m 0s,Yes,"Moose Pass, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Jacques Philip,0d 0h 0m 0s,,"Nenana, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Karen Ramstead,0d 0h 0m 0s,,"Perryvale, Alberta Canada",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Rachael Scdoris,0d 0h 0m 0s,Yes,"Bend, OR",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Scott Smith,0d 0h 0m 0s,,"Dubois, WY",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Zack Steer,0d 0h 0m 0s,,"Sheep Mountain, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Rick Swenson,0d 0h 0m 0s,,"Two Rivers, AK",2005,0,0,0,0,0,No,0,0,0,0.01010101
2005,99,Cliff Wang,0d 0h 0m 0s,,"Lincoln, MT",2005,0,0,0,0,0,No,0,0,0,0.01010101
2004,1,Mitch Seavey,9d 12h 20m 22s,,"Seward, AK",2004,9,12,20,22,9.514143519,Yes,69000,1,1,1
2004,2,Jeff King,9d 14h 40m 59s,,"Denali Park, AK",2004,9,14,40,59,9.611793981,Yes,63000,0,0.95,0.5
2004,3,Kjetil Backen,9d 15h 11m 2s,,Norway,2004,9,15,11,2,9.632662037,Yes,57000,0,0.9,0.333333333
2004,4,Ramey Smyth,9d 16h 23m 50s,,"Big Lake, AK",2004,9,16,23,50,9.683217593,Yes,50000,0,0.85,0.25
2004,5,Ed Iten,9d 16h 25m 40s,,"Kotzebue, AK",2004,9,16,25,40,9.684490741,Yes,44000,0,0.8,0.2
